subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
RHEA:57341		metacyc.compound:RXN-17499		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57345		metacyc.compound:RXN-17068		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57349		metacyc.compound:RXN-17500		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57353		metacyc.compound:RXN-5962		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57355		kegg.reaction:R07531		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57359		kegg.reaction:R12165		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57361		ecocyc:RXN-12754		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57361		metacyc.compound:RXN-12754		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57365		ecocyc:RXN-12753		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57365		metacyc.compound:RXN-12753		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57377		metacyc.compound:RXN-13807		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57381		metacyc.compound:RXN-19906		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57385		metacyc.compound:RXN-19905		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57393		metacyc.compound:RXN-13809		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57397		metacyc.compound:RXN-13810		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57399		kegg.reaction:R11692		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57401		metacyc.compound:RXN-13811		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57405		metacyc.compound:RXN-13812		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57407		kegg.reaction:R10020		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57410		ecocyc:RXN-7632		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57410		metacyc.compound:RXN-7632		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57411		kegg.reaction:R03373		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57414		metacyc.compound:RXN-19914		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57445		metacyc.compound:3.4.17.17-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57455		kegg.reaction:R10806		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57471		kegg.reaction:R08839		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57510		metacyc.compound:RXN-19816		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57515		kegg.reaction:R06856		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57517		metacyc.compound:RXN-19636		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57521		metacyc.compound:RXN-19637		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57545		metacyc.compound:RXN-19639		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57549		metacyc.compound:RXN-12656		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57553		metacyc.compound:RXN-12657		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57557		metacyc.compound:RXN-12605		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57561		metacyc.compound:RXN-19643		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57565		metacyc.compound:RXN-19644		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57569		metacyc.compound:RXN-9371		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57573		metacyc.compound:RXN-15237		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57577		metacyc.compound:RXN-4521		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57579		kegg.reaction:R05832		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57583		metacyc.compound:RXN-21321		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57589		metacyc.compound:RXN-14069		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57593		metacyc.compound:RXN-14083		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57597		metacyc.compound:RXN-14077		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57601		metacyc.compound:RXN-16238		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57605		metacyc.compound:RXN-16237		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57609		metacyc.compound:RXN-9859		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57611		kegg.reaction:R06857		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57649		metacyc.compound:RXN-16694		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57661		metacyc.compound:RXN-19789		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57665		metacyc.compound:RXN-19787		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57669		metacyc.compound:RXN-19788		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57673		metacyc.compound:RXN-4802		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57681		metacyc.compound:RXN-19646		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57689		ecocyc:RXN-19342		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57689		metacyc.compound:RXN-19342		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57697		ecocyc:RXN-19343		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57697		metacyc.compound:RXN-19343		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57701		metacyc.compound:RXN-18518		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57703		kegg.reaction:R12239		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57706		ecocyc:RXN-7632		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57706		metacyc.compound:RXN-7632		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57707		kegg.reaction:R12252		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57708	(E)-coniferaldehyde + UDP-alpha-D-glucose = 4-O-(beta-D-glucosyl)-4-(E)-coniferyl aldehyde + H(+) + UDP	metacyc.compound:RXN-91		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57713		metacyc.compound:RXN-92		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57719		metacyc.compound:RXN-19659		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57723		ecocyc:ATPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57723		metacyc.compound:ATPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57725		metacyc.compound:RXN-19736		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57729		metacyc.compound:RXN-19902		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57731		kegg.reaction:R11749		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57742		metacyc.compound:RXN-18468		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57746		metacyc.compound:RXN-19672		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57749		metacyc.compound:RXN-17224		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57753		metacyc.compound:RXN-17222		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57757		metacyc.compound:RXN-17215		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57761		metacyc.compound:RXN-17246		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57765		metacyc.compound:RXN-8825		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57769		metacyc.compound:RXN-8819		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57773		metacyc.compound:RXN-8814		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57776	2-chloro-6-nitrotoluene + NADH + O2 = 4-chloro-3-methylcatechol + NAD(+) + nitrite	metacyc.compound:RXN-16803		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57780	2-chloro-4-nitrotoluene + NADH + O2 = 3-chloro-4-methylcatechol + NAD(+) + nitrite	metacyc.compound:RXN-16802		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57784	1,4-dinitrobenzene + NADH + O2 = 4-nitrocatechol + H(+) + NAD(+) + nitrite	metacyc.compound:RXN-16801		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57788	1,3-dinitrobenzene + NADH + O2 = 4-nitrocatechol + H(+) + NAD(+) + nitrite	metacyc.compound:RXN-16800		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57792	3,4-dinitrotoluene + NADH + O2 = 4-methyl-6-nitrocatechol + NAD(+) + nitrite	metacyc.compound:RXN-16799		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57796	4-nitrotoluene + NADH + O2 = 4-methylcatechol + NAD(+) + nitrite	metacyc.compound:RXN-16798		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57800	2,3-dinitrotoluene + NADH + O2 = 4-methyl-3-nitrocatechol + H(+) + NAD(+) + nitrite	metacyc.compound:RXN-16796		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57804	1-chloro-3-nitrobenzene + NADH + O2 = 4-chlorocatechol + NAD(+) + nitrite	metacyc.compound:RXN-16795		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57808	1-chloro-3-nitrobenzene + NADH + O2 = 3-chlorocatechol + NAD(+) + nitrite	metacyc.compound:RXN-16794		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57813		metacyc.compound:RXN-16792		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57817		reactome:R-HSA-8953339.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57822		metacyc.compound:RXN-20671		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57833		metacyc.compound:RXN-8182		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57835		kegg.reaction:R10982		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57841		reactome:R-HSA-6809561.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57841		reactome:R-HSA-6809565.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57845		metacyc.compound:RXN-20026		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57849		metacyc.compound:RXN-20027		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57857		metacyc.compound:RXN-12349		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57861		metacyc.compound:RXN-12350		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57863		kegg.reaction:R11550		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57865		metacyc.compound:RXN-20040		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57869		metacyc.compound:RXN-12963		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57873		metacyc.compound:RXN-12350		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57877		metacyc.compound:RXN-12501		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57881		metacyc.compound:RXN-19402		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57883		kegg.reaction:R12244		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57885		metacyc.compound:RXN-21066		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57909		metacyc.compound:RXN-20082		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57913		metacyc.compound:RXN-20083		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57929		metacyc.compound:RXN-20088		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57937		metacyc.compound:RXN-19620		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57941		metacyc.compound:RXN-19755		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57945		metacyc.compound:RXN-19756		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57949		metacyc.compound:O-CRESOL-METHYLCATECHOL-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57953		metacyc.compound:RXN-17503		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57955		kegg.reaction:R10043		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57957		metacyc.compound:RXN-9767		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57961		metacyc.compound:RXN-20073		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57969		metacyc.compound:RXN-20051		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57973		metacyc.compound:RXN-20054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57977		metacyc.compound:RXN-19697		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57981		metacyc.compound:RXN-14979		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57985		metacyc.compound:RXN-19704		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57989		metacyc.compound:RXN-19703		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57993		metacyc.compound:RXN-19696		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:57997		metacyc.compound:RXN-19698		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58001		metacyc.compound:RXN-19699		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58005		metacyc.compound:RXN-19695		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58009		metacyc.compound:RXN-19700		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58017		metacyc.compound:RXN-20052		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58020	6alpha,8beta-hydroxygermacra-1(10),4,11(13)-trien-12-oate + H(+) = eupatolide + H2O	metacyc.compound:RXN-20053		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58025		metacyc.compound:RXN-19701		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58033		metacyc.compound:RXN-20049		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58037		metacyc.compound:RXN-20050		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58045		metacyc.compound:RXN-17177		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58047		kegg.reaction:R12287		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58049		metacyc.compound:RXN-17326		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58053		metacyc.compound:RXN-17962		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58059		metacyc.compound:RXN-14907		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58061		metacyc.compound:RXN-14908		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58065		metacyc.compound:RXN-20028		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58069		metacyc.compound:RXN-20092		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58109		metacyc.compound:RXN-18952		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58117		metacyc.compound:RXN-21074		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58119		kegg.reaction:R09315		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58125		metacyc.compound:RXN-8224		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58149		metacyc.compound:RXN-17577		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58153		metacyc.compound:RXN-12513		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58155		kegg.reaction:R04251		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58159		metacyc.compound:3.6.3.15-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58161		metacyc.compound:RXN-19635		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58163		kegg.reaction:R12258		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58165		metacyc.compound:RXN-20043		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58167		kegg.reaction:R12259		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58169		metacyc.compound:RXN-20044		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58171		kegg.reaction:R12261		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58173		metacyc.compound:RXN-20045		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58177		metacyc.compound:RXN-19160		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58181		metacyc.compound:RXN-19159		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58185		metacyc.compound:RXN-19165		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58189		metacyc.compound:RXN-19167		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58193		metacyc.compound:RXN-19166		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58197		metacyc.compound:3.5.1.98-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58203		kegg.reaction:R05507		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58203		metacyc.compound:R562-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58286		reactome:R-HSA-73616.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58287		kegg.reaction:R01415		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58287		metacyc.compound:RXN-11209		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58389		metacyc.compound:RXN-14291		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58393		metacyc.compound:RXN-14292		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58413		metacyc.compound:RXN-19380		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58438		reactome:R-HSA-196060.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58457		metacyc.compound:RXN-14900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58459		kegg.reaction:R12095		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58477		metacyc.compound:RXN-15380		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58493		ecocyc:ABC-10-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58493		metacyc.compound:ABC-10-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58562		metacyc.compound:RXN-19984		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58566		metacyc.compound:RXN-19983		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58569		metacyc.compound:RXN-19971		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58573		metacyc.compound:RXN-19972		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58578		metacyc.compound:RXN-19978		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58665		ecocyc:RXN0-7319		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58665		metacyc.compound:RXN0-7319		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58667		kegg.reaction:R12217		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58675		ecocyc:RXN-14693		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58675		metacyc.compound:RXN-14693		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58721		metacyc.compound:RXN66-81		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58745		ecocyc:RXN0-7079		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58745		metacyc.compound:RXN0-7079		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58813		metacyc.compound:RXN-19252		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58817		metacyc.compound:RXN-19251		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58821		metacyc.compound:RXN-9774		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58825		metacyc.compound:RXN-20210		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58833		metacyc.compound:RXN-19720		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58837		metacyc.compound:RXN-11926		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58861		metacyc.compound:RXN-11925		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58865		metacyc.compound:RXN-11927		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58869		metacyc.compound:RXN-19724		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58873		metacyc.compound:RXN-11930		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58877		metacyc.compound:RXN-11931		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58881		metacyc.compound:RXN-11932		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58885		metacyc.compound:RXN-20205		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58889		metacyc.compound:RXN-20202		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58893		metacyc.compound:RXN-16854		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58895		kegg.reaction:R12794		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58899		kegg.reaction:R10758		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58901		metacyc.compound:RXN-20063		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58905		metacyc.compound:RXN-17321		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58907		kegg.reaction:R12380		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58909		metacyc.compound:RXN-17202		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58911		kegg.reaction:R12381		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58913		ecocyc:ABC-9-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58913		metacyc.compound:ABC-9-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58921		metacyc.compound:RXN-18736		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58925		metacyc.compound:RXN-13700		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58929		metacyc.compound:RXN-13699		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58933		metacyc.compound:RXN-20241		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58935		kegg.reaction:R12467		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58945		metacyc.compound:RXN-20242		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58947		kegg.reaction:R12468		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58953		metacyc.compound:RXN-19705		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58961		metacyc.compound:RXN-8088		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58969		metacyc.compound:RXN-8090		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:58993		metacyc.compound:RXN-8089		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59013		metacyc.compound:RXN-4021		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59015		kegg.reaction:R07481		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59017		metacyc.compound:RXN-11928		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59029		metacyc.compound:RXN-19723		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59033		metacyc.compound:RXN-11935		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59037		metacyc.compound:RXN-11936		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59041		metacyc.compound:RXN-11937		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59045		metacyc.compound:RXN-19702		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59049		metacyc.compound:RXN-20175		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59053		metacyc.compound:RXN-20176		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59058		metacyc.compound:RXN-20086		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59059		kegg.reaction:R12457		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59061		metacyc.compound:RXN-11142		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59065		metacyc.compound:RXN-20209		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59069		metacyc.compound:RXN-20209		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59073		metacyc.compound:RXN-9010		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59081		metacyc.compound:RXN-19965		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59085		metacyc.compound:RXN-19966		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59089		metacyc.compound:RXN-19817		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59093		metacyc.compound:RXN-20085		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59095		kegg.reaction:R12527		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59097		metacyc.compound:RXN-20005		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59099		kegg.reaction:R12470		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59101		metacyc.compound:RXN-20006		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59103		kegg.reaction:R12471		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59113		metacyc.compound:RXN-19819		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59121		metacyc.compound:RXN-19821		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59125		metacyc.compound:RXN-19820		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59129		metacyc.compound:RXN-19822		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59133		metacyc.compound:RXN-19823		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59137		metacyc.compound:RXN-19522		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59139		kegg.reaction:R12353		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59141		metacyc.compound:RXN-19521		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59143		kegg.reaction:R12354		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59149		metacyc.compound:RXN-17562		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59153		metacyc.compound:RXN-19842		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59157		metacyc.compound:RXN-18547		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:59161		metacyc.compound:RXN-18545		oboinowl:hasDbXref	sempav:UnspecifiedMatching
