original_term	term_source	chebi_id	chebi_label	chebi_formula	mapping_quality
cpd:C19547	kegg_compound	CHEBI:82550	Vinylidene fluoride		high
cpd:C19548	kegg_compound	CHEBI:82551	N-Vinyl-2-pyrrolidone		high
cpd:C19549	kegg_compound	CHEBI:82552	Vinyl toluene		high
cpd:C19550	kegg_compound	CHEBI:82553	Wollastonite		high
cpd:C19552	kegg_compound	CHEBI:82554	Yellow AB		high
cpd:C19553	kegg_compound	CHEBI:82555	Yellow OB		high
cpd:C19556	kegg_compound	CHEBI:82556	Tris(2-methyl-1-aziridinyl)phosphine oxide		high
cpd:C19557	kegg_compound	CHEBI:82557	Treosulfan		high
cpd:C19559	kegg_compound	CHEBI:82558	(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol		high
cpd:C19561	kegg_compound	CHEBI:82559	7-Hydroxymethyl-12-methylbenz[a]anthracene		high
cpd:C10485	kegg_compound	CHEBI:8256	Plantamajoside		high
cpd:C19562	kegg_compound	CHEBI:82560	7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate		high
cpd:C19563	kegg_compound	CHEBI:82561	4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone		high
cpd:C19564	kegg_compound	CHEBI:82562	4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone		high
cpd:C19565	kegg_compound	CHEBI:82563	4-Hydroxy-1-(3-pyridinyl)-1-butanone		high
cpd:C19566	kegg_compound	CHEBI:82564	4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone		high
cpd:C19568	kegg_compound	CHEBI:82565	N-nitrosomethanamine		high
cpd:C19570	kegg_compound	CHEBI:82566	Ethyl tellurac		high
cpd:C19571	kegg_compound	CHEBI:82567	Polymethylene polyphenyl isocyanate		high
cpd:C19573	kegg_compound	CHEBI:82568	Styrene-acrylonitrile copolymer		high
cpd:C19574	kegg_compound	CHEBI:82569	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol		high
cpd:C19575	kegg_compound	CHEBI:82570	Styrene-butadiene copolymer		high
cpd:C19577	kegg_compound	CHEBI:82571	1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol		high
cpd:C19578	kegg_compound	CHEBI:82572	5-(3-Pyridyl)-2-hydroxytetrahydrofuran		high
cpd:C19579	kegg_compound	CHEBI:82573	gamma-Hydroxy-3-pyridinebutanoate		high
cpd:C19580	kegg_compound	CHEBI:82574	alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol		high
cpd:C19581	kegg_compound	CHEBI:82575	alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol		high
cpd:C19582	kegg_compound	CHEBI:82576	1-(3-Pyridinyl)-1,4-butanediol		high
cpd:C19583	kegg_compound	CHEBI:82577	Fusarenone X		high
cpd:C19584	kegg_compound	CHEBI:82578	Aflatoxicol		high
cpd:C19587	kegg_compound	CHEBI:82579	Aflatoxin P1		high
cpd:C19588	kegg_compound	CHEBI:82580	Aflatoxin B1 diol		high
cpd:C19590	kegg_compound	CHEBI:82581	6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione		high
cpd:C19591	kegg_compound	CHEBI:82582	1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal		high
cpd:C19592	kegg_compound	CHEBI:82583	alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde		high
cpd:C19594	kegg_compound	CHEBI:82584	Aflatoxin-M1-8,9-epoxide		high
cpd:C19595	kegg_compound	CHEBI:82585	Aflatoxin B1-endo-8,9-epoxide		high
cpd:C19598	kegg_compound	CHEBI:82586	Polyurethane foam		high
cpd:C19599	kegg_compound	CHEBI:82587	Sodium diethyldithiocarbamate		high
cpd:C19602	kegg_compound	CHEBI:82588	4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone		high
cpd:C19603	kegg_compound	CHEBI:82589	4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol		high
cpd:C19604	kegg_compound	CHEBI:82590	7,12-Dimethylbenz[a]anthracene 5,6-oxide		high
cpd:C19605	kegg_compound	CHEBI:82591	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide		high
cpd:C19606	kegg_compound	CHEBI:82592	NNAL-N-glucuronide		high
cpd:C19607	kegg_compound	CHEBI:82593	trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene		high
cpd:C19608	kegg_compound	CHEBI:82594	Ferritin		high
cpd:C10363	kegg_compound	CHEBI:8264	Platyphylline		high
cpd:C09166	kegg_compound	CHEBI:8265	Plaunol B		high
cpd:C09168	kegg_compound	CHEBI:8266	Plaunol D		high
cpd:C09530	kegg_compound	CHEBI:8267	Pleniradin		high
cpd:C15183	kegg_compound	CHEBI:82677	ridaforolimus		high
cpd:C09531	kegg_compound	CHEBI:8268	Plenolin		high
cpd:C09169	kegg_compound	CHEBI:8269	Pleuromutilin		high
cpd:C12034	kegg_compound	CHEBI:82699	oritavancin		high
cpd:C10612	kegg_compound	CHEBI:8270	Pleurostyline		high
cpd:C05570	kegg_compound	CHEBI:82707	ergothioneine thione form		high
cpd:C01336	kegg_compound	CHEBI:82711	aryl thiol		high
cpd:C07144	kegg_compound	CHEBI:82719	orciprenaline		high
cpd:C10873	kegg_compound	CHEBI:8272	Plicatic acid		high
cpd:C10387	kegg_compound	CHEBI:8273	plumbagin		high
cpd:C09796	kegg_compound	CHEBI:8274	Plumericin		high
cpd:C09797	kegg_compound	CHEBI:8275	Plumieride		high
cpd:C20259	kegg_compound	CHEBI:82755	mertansine		high
cpd:C11546	kegg_compound	CHEBI:82766	2-O-(alpha-D-glucopyranosyl)glycerol		high
cpd:C09171	kegg_compound	CHEBI:8277	podocarpic acid		high
cpd:C09172	kegg_compound	CHEBI:8278	Podolactone B		high
cpd:C09173	kegg_compound	CHEBI:8279	Podolide		high
cpd:C09140	kegg_compound	CHEBI:82800	(R)-cembrene A		high
cpd:C10875	kegg_compound	CHEBI:8281	Podophyllotoxone		high
cpd:C00476	kegg_compound	CHEBI:82838	D-lyxopyranose		high
cpd:C09532	kegg_compound	CHEBI:8284	Polhovolide		high
cpd:C08833	kegg_compound	CHEBI:8286	Pollinastanol		high
cpd:C06743	kegg_compound	CHEBI:8288	Poly(ADPribose)		high
cpd:C01445	kegg_compound	CHEBI:8290	Poly(G)		high
cpd:C06143	kegg_compound	CHEBI:8295	Poly-beta-hydroxybutyrate		high
cpd:C05723	kegg_compound	CHEBI:8296	Poly-gamma-D-glutamate		high
cpd:C11552	kegg_compound	CHEBI:8298	poly[(R)-3-hydroxybutanoate]		high
cpd:C11550	kegg_compound	CHEBI:8300	Poly[(R)-3-hydroxyoctanoate]x		high
cpd:C09610	kegg_compound	CHEBI:8303	Polycarpine		high
cpd:C16146	kegg_compound	CHEBI:83048	4,4'-diaponeurosporenoic acid		high
cpd:C09712	kegg_compound	CHEBI:8305	Polygodial		high
cpd:C09963	kegg_compound	CHEBI:8306	Polygonolide		high
polymyxin b	bacdive_metabolite	CHEBI:8309	polymyxin B1		high
cpd:C11613	kegg_compound	CHEBI:8310	Polymyxin B sulfate		high
cpd:C16833	kegg_compound	CHEBI:83170	(3R)-3-amino-3-phenylpropanoyl-CoA		high
cpd:C01843	kegg_compound	CHEBI:8321	Polyproline		high
cpd:C04505	kegg_compound	CHEBI:8323	Polysialic acid acetylated at O-7		high
cpd:C08721	kegg_compound	CHEBI:8324	polysialic acid acetylated at O-9		high
cpd:C03535	kegg_compound	CHEBI:8325	Polysulfate of cellulose		high
cpd:C22042	kegg_compound	CHEBI:83261	pyribencarb		high
cpd:C07766	kegg_compound	CHEBI:8327	Polythiazide		high
cpd:C10519	kegg_compound	CHEBI:8329	Pomiferin		high
cpd:C09174	kegg_compound	CHEBI:8330	Ponalactone A		high
cpd:C10823	kegg_compound	CHEBI:8333	Populin		high
cpd:C08836	kegg_compound	CHEBI:8334	Poriferasterol		high
cpd:C11285	kegg_compound	CHEBI:83365	2,6-dimethyl-4-tridecylmorpholine		high
cpd:C05113	kegg_compound	CHEBI:8337	porphyrin		high
cpd:C05920	kegg_compound	CHEBI:8338	Porphyropsin		high
cpd:C10613	kegg_compound	CHEBI:8339	Porritoxin		high
cpd:C08564	kegg_compound	CHEBI:8340	Portulacaxanthin I		high
cpd:C08565	kegg_compound	CHEBI:8341	Portulacaxanthin II		high
cpd:C08566	kegg_compound	CHEBI:8342	Portulacaxanthin III		high
cpd:C09175	kegg_compound	CHEBI:8343	Portulal		high
cpd:C10957	kegg_compound	CHEBI:83453	thifensulfuron-methyl		high
cpd:C08219	kegg_compound	CHEBI:8346	potassium iodide		high
cpd:C08043	kegg_compound	CHEBI:8347	Povidone-iodine		high
cpd:C06784	kegg_compound	CHEBI:8349	pradimicin A		high
cpd:C11038	kegg_compound	CHEBI:835	2'-deoxy-5-hydroxymethyl-CDP		high
cpd:C06783	kegg_compound	CHEBI:8350	pradimicin B		high
cpd:C06786	kegg_compound	CHEBI:8351	pradimicin C		high
cpd:C06777	kegg_compound	CHEBI:8352	Pradimicinone I		high
cpd:C06780	kegg_compound	CHEBI:8353	Pradimicinone II		high
cpd:C07400	kegg_compound	CHEBI:8354	pralidoxime		high
cpd:C11019	kegg_compound	CHEBI:83569	pendimethalin		high
cpd:C07892	kegg_compound	CHEBI:8357	pramocaine		high
cpd:C18900	kegg_compound	CHEBI:83571	tribenuron		high
cpd:C10520	kegg_compound	CHEBI:8359	pratensein		high
cpd:C11039	kegg_compound	CHEBI:836	2'-deoxy-5-hydroxymethyl-CTP		high
cpd:C07366	kegg_compound	CHEBI:8362	Prazepam		high
cpd:C07368	kegg_compound	CHEBI:8364	prazosin		high
cpd:C19613	kegg_compound	CHEBI:83641	juvenile hormone I		high
cpd:C08567	kegg_compound	CHEBI:8367	Prebetanin		high
cpd:C09017	kegg_compound	CHEBI:8368	precocene I		high
cpd:C11229	kegg_compound	CHEBI:83759	(2S,3R)-epoxiconazole		high
cpd:C07369	kegg_compound	CHEBI:8378	prednisolone		high
cpd:C08180	kegg_compound	CHEBI:8380	Prednisolone acetate		high
cpd:C08182	kegg_compound	CHEBI:8381	Prednisolone tebutate		high
cpd:C07370	kegg_compound	CHEBI:8382	prednisone		high
cpd:C20252	kegg_compound	CHEBI:83865	androst-5-ene-3,17-dione		high
cpd:C05484	kegg_compound	CHEBI:8387	Pregnanediol		high
cpd:C09177	kegg_compound	CHEBI:8390	Premarrubiin		high
cpd:C07533	kegg_compound	CHEBI:8391	Prenalterol		high
cpd:C10487	kegg_compound	CHEBI:8393	Prenyl caffeate		high
cpd:C19720	kegg_compound	CHEBI:83942	N(6)-(UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-gamma-glutamyl)-D-lysine		high
cpd:C09368	kegg_compound	CHEBI:84	(-)-Caaverine		high
cpd:C08536	kegg_compound	CHEBI:8402	Pretazettine		high
cpd:C07711	kegg_compound	CHEBI:8403	previtamin D3		high
cpd:C07531	kegg_compound	CHEBI:8404	prilocaine		high
cpd:C07627	kegg_compound	CHEBI:8405	primaquine		high
cpd:C16875	kegg_compound	CHEBI:84050	trabectedin		high
cpd:C11217	kegg_compound	CHEBI:84060	4-fluorophenylalanine		high
cpd:C10121	kegg_compound	CHEBI:8410	primetin		high
cpd:C11774	kegg_compound	CHEBI:8411	Primidolol		high
cpd:C07371	kegg_compound	CHEBI:8412	primidone		high
cpd:C10390	kegg_compound	CHEBI:8413	primin		high
cpd:C08970	kegg_compound	CHEBI:8414	Primulasaponin		high
cpd:C10958	kegg_compound	CHEBI:8415	Prinomide		high
cpd:C08633	kegg_compound	CHEBI:8416	Pristimerin		high
cpd:C16502	kegg_compound	CHEBI:84162	(2E,6E)-farnesoic acid		high
cpd:C19858	kegg_compound	CHEBI:84166	2-methoxy-6-all-trans-polyprenylhydroquinone		high
cpd:C19859	kegg_compound	CHEBI:84167	2-methoxy-5-methyl-6-all-trans-polyprenylhydroquinone		high
cpd:C11615	kegg_compound	CHEBI:8417	pristinamycin IA		high
cpd:C11616	kegg_compound	CHEBI:8418	Pristinamycin IB		high
cpd:C11617	kegg_compound	CHEBI:8419	pristinamycin IC		high
cpd:C18891	kegg_compound	CHEBI:84199	quinmerac		high
cpd:C11765	kegg_compound	CHEBI:8421	ProPAM		high
cpd:C08337	kegg_compound	CHEBI:8422	Proacaciberin		high
cpd:C08338	kegg_compound	CHEBI:8423	Proacacipetalin		high
cpd:C20339	kegg_compound	CHEBI:84254	N,N-dimethylacetamide		high
cpd:C07372	kegg_compound	CHEBI:8426	probenecid		high
cpd:C07373	kegg_compound	CHEBI:8427	probucol		high
cpd:C07401	kegg_compound	CHEBI:8428	procainamide		high
cpd:C07375	kegg_compound	CHEBI:8430	procaine		high
cpd:C07894	kegg_compound	CHEBI:8431	Procaine hydrochloride		high
cpd:C11182	kegg_compound	CHEBI:8434	prochloraz		high
cpd:C07403	kegg_compound	CHEBI:8435	prochlorperazine		high
cpd:C00254	kegg_compound	CHEBI:84387	(1s,4s)-prephenic acid		high
cpd:C16316	kegg_compound	CHEBI:84441	13(S)-HOTrE		high
cpd:C07378	kegg_compound	CHEBI:8448	procyclidine		high
cpd:C06512	kegg_compound	CHEBI:845	2'-norberbamunine		high
cpd:C10986	kegg_compound	CHEBI:8450	procymidone		high
cpd:C03885	kegg_compound	CHEBI:84501	4-hydroxy-3-all-trans-nonaprenylbenzoic acid		high
cpd:C11181	kegg_compound	CHEBI:8452	3,6-diaminoacridine		high
cpd:C08425	kegg_compound	CHEBI:8454	progoitrin(1-)		high
cpd:C07631	kegg_compound	CHEBI:8455	proguanil		high
cpd:C02186	kegg_compound	CHEBI:8458	Prolyl-peptide		high
cpd:C07379	kegg_compound	CHEBI:8459	promazine		high
cpd:C07404	kegg_compound	CHEBI:8461	promethazine		high
cpd:C11707	kegg_compound	CHEBI:8463	Pronethalol		high
cpd:C07573	kegg_compound	CHEBI:8464	prontosil		high
cpd:C09774	kegg_compound	CHEBI:847	2'-O-methylodoratol		high
cpd:C02199	kegg_compound	CHEBI:84725	UDP-beta-L-rhamnose		high
cpd:C01212	kegg_compound	CHEBI:84726	UDP-N-acetyl-alpha-D-muramoyl-L-alanine		high
cpd:C08390	kegg_compound	CHEBI:8473	propane-1-thiol		high
cpd:C08391	kegg_compound	CHEBI:8474	propane-2-thiol		high
cpd:C08389	kegg_compound	CHEBI:8475	propanethial S-oxide		high
cpd:C00586	kegg_compound	CHEBI:84755	2-deoxy-D-glucopyranose		high
cpd:C06369	kegg_compound	CHEBI:84756	2-deoxy-D-glucopyranose 6-phosphate		high
cpd:C02876	kegg_compound	CHEBI:8478	propanoyl phosphate		high
cpd:C03568	kegg_compound	CHEBI:848	2'-phospho-5'-adenylyl sulfate		high
cpd:C02581	kegg_compound	CHEBI:8480	Propanoylagmatine		high
cpd:C04877	kegg_compound	CHEBI:84805	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminoheptanedioic acid		high
cpd:C07506	kegg_compound	CHEBI:8481	Propantheline		high
cpd:C11762	kegg_compound	CHEBI:8483	Propantheline chloride		high
cpd:C08971	kegg_compound	CHEBI:8484	Propapyriogenin A2		high
cpd:C07383	kegg_compound	CHEBI:8485	Proparacaine		high
cpd:C16184	kegg_compound	CHEBI:84883	ethyl (5Z,8Z,11Z,14Z,17Z)-icosapentaenoate		high
cpd:C11121	kegg_compound	CHEBI:8489	propiconazole		high
cpd:C07405	kegg_compound	CHEBI:8491	propiomazine		high
cpd:C07384	kegg_compound	CHEBI:8492	propiomazine hydrochloride		high
cpd:C07852	kegg_compound	CHEBI:8493	Propiverine		high
cpd:C16185	kegg_compound	CHEBI:84945	ethyl (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate		high
cpd:C07895	kegg_compound	CHEBI:8496	Propoxycaine		high
cpd:C07407	kegg_compound	CHEBI:8499	propranolol		high
cpd:C06360	kegg_compound	CHEBI:8501	Propyl cinnamate		high
cpd:C07569	kegg_compound	CHEBI:8502	6-propyl-2-thiouracil		high
cpd:C02064	kegg_compound	CHEBI:8504	prostanoic acid		high
cpd:C12415	kegg_compound	CHEBI:85142	methyl nogalonate		high
cpd:C10877	kegg_compound	CHEBI:8522	Prostalidin A		high
cpd:C10950	kegg_compound	CHEBI:8523	Prosulfuron		high
cpd:C08339	kegg_compound	CHEBI:8525	Proteacin		high
spiramycin	bacdive_metabolite	CHEBI:85260	spiramycin I		high
cpd:C03429	kegg_compound	CHEBI:8527	Protein 5-hydroxylysine		high
pristinamycin	bacdive_metabolite	CHEBI:85274	pristinamycin		high
cpd:C02461	kegg_compound	CHEBI:8530	Protein Cys-Cys		high
cpd:C04311	kegg_compound	CHEBI:8534	Protein L-isoaspartate methyl ester		high
cpd:C11922	kegg_compound	CHEBI:85368	dTDP-4-dehydro-2,6-dideoxy-alpha-D-glucose		high
cpd:C21161	kegg_compound	CHEBI:85412	mitomycin A		high
cpd:C11569	kegg_compound	CHEBI:855	2,2'-(1-phenyl-1H-1,2,4-triazole-3,5-diyl)diphenol		high
cpd:C00976	kegg_compound	CHEBI:85507	GDP-alpha-D-mannuronic acid		high
cpd:C05546	kegg_compound	CHEBI:8551	Protein N6,N6,N6-trimethyl-L-lysine		high
cpd:C05545	kegg_compound	CHEBI:8552	Protein N6,N6-dimethyl-L-lysine		high
cpd:C20896	kegg_compound	CHEBI:85532	D-galactaro-1,4-lactone		high
cpd:C08269	kegg_compound	CHEBI:85533	trans-4-hydroxy-L-proline betaine		high
cpd:C05544	kegg_compound	CHEBI:8555	Protein N6-methyl-L-lysine		high
cpd:C04143	kegg_compound	CHEBI:8556	Protein Nomega-Methyl-L-arginine		high
cpd:C02065	kegg_compound	CHEBI:8559	Protein alanine		high
cpd:C20739	kegg_compound	CHEBI:85614	neopikromycin		high
cpd:C04722	kegg_compound	CHEBI:85674	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate(1-)		high
cpd:C04142	kegg_compound	CHEBI:8568	Protein glutamate methyl ester		high
cpd:C03210	kegg_compound	CHEBI:857	2,2'-iminodipropanoic acid		high
cpd:C02189	kegg_compound	CHEBI:8572	Protein serine		high
cpd:C03637	kegg_compound	CHEBI:8573	Protein serine D-xyloside		high
cpd:C04089	kegg_compound	CHEBI:85804	UDP-4-dehydro-6-deoxy-alpha-D-glucose		high
cpd:C08907	kegg_compound	CHEBI:8588	protodioscin		high
cpd:C11816	kegg_compound	CHEBI:8589	Protoemetine		high
cpd:C19872	kegg_compound	CHEBI:85895	4-amino-5-formamidomethyl-2-methylpyrimidine		high
cpd:C08908	kegg_compound	CHEBI:8590	Protogracillin		high
cpd:C13790	kegg_compound	CHEBI:85937	(2S)-2-hydroxytetradecanoic acid		high
cpd:C10815	kegg_compound	CHEBI:8594	Protoveratrine A		high
cpd:C10816	kegg_compound	CHEBI:8595	Protoveratrine B		high
cpd:C10817	kegg_compound	CHEBI:8596	Protoverine		high
cpd:C07408	kegg_compound	CHEBI:8597	protriptyline		high
cpd:C00884	kegg_compound	CHEBI:85981	L-homocarnosine		high
cpd:C09533	kegg_compound	CHEBI:8599	Provincialin		high
cpd:C09003	kegg_compound	CHEBI:860	2,2-Dimethyl-8-prenylchromene 6-carboxylic acid		high
cpd:C10521	kegg_compound	CHEBI:8600	prunetin		high
cpd:C05406	kegg_compound	CHEBI:86001	5-hydroxy-2,4-dioxopentanoate		high
cpd:C05641	kegg_compound	CHEBI:86002	5-(3-carboxy-3-oxoprop-1-en-1-yl)-4-hydroxy-6-oxo-1,6-dihydropyridine-2-carboxylate		high
cpd:C05654	kegg_compound	CHEBI:86003	5-(2'-formylethyl)-4,6-dihydroxypicolinate		high
cpd:C05655	kegg_compound	CHEBI:86004	5-(2'-carboxyethyl)-4,6-dihydroxypicolinic acid		high
cpd:C05656	kegg_compound	CHEBI:86005	5-(3'-carboxy-3'-oxopropyl)-4,6-dihydroxypicolinic acid		high
cpd:C06645	kegg_compound	CHEBI:86006	6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoic acid		high
cpd:C08704	kegg_compound	CHEBI:8601	Pseudoaconitine		high
cpd:C10522	kegg_compound	CHEBI:8602	pseudobaptigenin		high
cpd:C14825	kegg_compound	CHEBI:86022	(9R,10S)-9(10)-EpOME		high
cpd:C10168	kegg_compound	CHEBI:8603	Pseudoconhydrine		high
cpd:C10392	kegg_compound	CHEBI:8605	Pseudohypericin		high
cpd:C09534	kegg_compound	CHEBI:8606	Pseudoivalin		high
cpd:C12205	kegg_compound	CHEBI:86068	5-hydroxyconiferyl alcohol		high
cpd:C10865	kegg_compound	CHEBI:8607	pseudopelletierine		high
cpd:C12206	kegg_compound	CHEBI:86071	caffeyl alcohol		high
cpd:C10394	kegg_compound	CHEBI:8608	Pseudopurpurin		high
cpd:C05342	kegg_compound	CHEBI:8612	psicofuranin		high
cpd:C16831	kegg_compound	CHEBI:86128	2-methyl-L-tryptophan		high
cpd:C08312	kegg_compound	CHEBI:8613	psilocin		high
cpd:C07576	kegg_compound	CHEBI:8614	psilocybin		high
cpd:C10523	kegg_compound	CHEBI:8616	psoralidin		high
cpd:C10090	kegg_compound	CHEBI:8617	psorospermin		high
cpd:C09233	kegg_compound	CHEBI:8621	Psychotridine		high
cpd:C09612	kegg_compound	CHEBI:8622	Psychotrine		high
cpd:C09029	kegg_compound	CHEBI:8623	Ptaerochromenol		high
cpd:C09030	kegg_compound	CHEBI:8624	Ptaeroglycol		high
cpd:C10734	kegg_compound	CHEBI:8625	Pteleatine		high
cpd:C04121	kegg_compound	CHEBI:86284	CMP-3-deoxy-beta-D-manno-octulosonic acid		high
cpd:C08838	kegg_compound	CHEBI:8629	Pterosterone		high
cpd:C10287	kegg_compound	CHEBI:8630	pterostilbene		high
cpd:C03801	kegg_compound	CHEBI:8631	Pteroylpoly-gamma-glutamate		high
cpd:C09307	kegg_compound	CHEBI:8632	Pteryxin		high
cpd:C10524	kegg_compound	CHEBI:8633	puerarin		high
cpd:C09613	kegg_compound	CHEBI:8634	Pukateine		high
cpd:C09031	kegg_compound	CHEBI:8637	Pulverochromenol		high
cpd:C19875	kegg_compound	CHEBI:86379	alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA		high
cpd:C08364	kegg_compound	CHEBI:8638	(9Z,11E,13Z)-octadecatrienoic acid		high
cpd:C05475	kegg_compound	CHEBI:86381	5beta-dihydrocorticosterone		high
cpd:C19876	kegg_compound	CHEBI:86382	alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA		high
cpd:C05473	kegg_compound	CHEBI:86389	5beta-dihydroaldosterone		high
cpd:C03972	kegg_compound	CHEBI:864	(S)-2,3,4,5-tetrahydrodipicolinic acid		high
cpd:C17974	kegg_compound	CHEBI:86409	fortimicin KK1		high
cpd:C11618	kegg_compound	CHEBI:8642	puromycin dihydrochloride		high
cpd:C08505	kegg_compound	CHEBI:8643	Purpureacin-1		high
cpd:C10488	kegg_compound	CHEBI:8644	Purpureaside C		high
cpd:C10395	kegg_compound	CHEBI:8645	purpurin		high
optochin	bacdive_metabolite	CHEBI:86455	optochin		high
cpd:C10397	kegg_compound	CHEBI:8646	Purpurin 1-methyl ether		high
cpd:C09964	kegg_compound	CHEBI:8647	purpurogallin		high
cpd:C14830	kegg_compound	CHEBI:86476	GDP-4-dehydro-beta-L-fucose		high
cpd:C08509	kegg_compound	CHEBI:8648	Putaminoxin		high
cpd:C09615	kegg_compound	CHEBI:8651	Pycnamine		high
cpd:C09535	kegg_compound	CHEBI:8652	Pycnolide		high
cpd:C01748	kegg_compound	CHEBI:8653	pyocyanine		high
pyocyanin	bacdive_metabolite	CHEBI:8653	pyocyanine		high
cpd:C07409	kegg_compound	CHEBI:8654	pyrantel		high
cpd:C07389	kegg_compound	CHEBI:8655	Pyrantel pamoate		high
cpd:C11123	kegg_compound	CHEBI:8657	pyrazolynate		high
cpd:C09536	kegg_compound	CHEBI:8661	Pyrethrosin		high
cpd:C07410	kegg_compound	CHEBI:8665	Pyridostigmine		high
cpd:C07391	kegg_compound	CHEBI:8673	pyrimethamine		high
cpd:C11180	kegg_compound	CHEBI:8674	pyrimethanil		high
cpd:C08249	kegg_compound	CHEBI:8676	pyrimidine 2'-deoxyriboside 5'-phosphate		high
cpd:C11179	kegg_compound	CHEBI:8682	pyronin Y		high
cpd:C07412	kegg_compound	CHEBI:8687	pyrvinium		high
cpd:C09234	kegg_compound	CHEBI:8689	Quadrigemine A		high
cpd:C09537	kegg_compound	CHEBI:8690	Quadrone		high
cpd:C08777	kegg_compound	CHEBI:8691	quassimarin		high
cpd:C08778	kegg_compound	CHEBI:8692	Quassin		high
cpd:C07336	kegg_compound	CHEBI:8694	Quazepam		high
cpd:C10122	kegg_compound	CHEBI:8695	quercetagetin		high
cpd:C09133	kegg_compound	CHEBI:87	(-)-chimonanthine		high
cpd:C15915	kegg_compound	CHEBI:87044	4,4-dimethyl-5alpha-cholest-8-en-3beta-ol		high
cpd:C05110	kegg_compound	CHEBI:87051	4alpha-methyl-5alpha-cholest-8-en-3beta-ol		high
cpd:C07397	kegg_compound	CHEBI:8707	quetiapine		high
cpd:C08972	kegg_compound	CHEBI:8710	quillaic acid		high
cpd:C07339	kegg_compound	CHEBI:8711	quinacrine		high
cpd:C11030	kegg_compound	CHEBI:8712	quinalphos		high
cpd:C07398	kegg_compound	CHEBI:8713	quinapril		high
cpd:C07340	kegg_compound	CHEBI:8714	quinapril hydrochloride		high
cpd:C07619	kegg_compound	CHEBI:8716	quinestrol		high
cpd:C07342	kegg_compound	CHEBI:8717	quinethazone		high
virginiamycin	bacdive_metabolite	CHEBI:87209	virginiamycin		high
cpd:C11694	kegg_compound	CHEBI:8729	Quinoline-3-carboxamides		high
cpd:C09044	kegg_compound	CHEBI:8731	Quinquangulin		high
cpd:C08032	kegg_compound	CHEBI:8732	Quinupristin		high
cpd:C08034	kegg_compound	CHEBI:8733	Quinupristin-dalfopristin		high
cpd:C08296	kegg_compound	CHEBI:8734	Quisqualic acid		high
cpd:C05693	kegg_compound	CHEBI:8735	R		high
cpd:C11193	kegg_compound	CHEBI:8736	(R)-(+)-propranolol		high
cpd:C15764	kegg_compound	CHEBI:87399	UK 63598		high
cpd:C02319	kegg_compound	CHEBI:8740	R-CHOH-CO-CH2OH		high
cpd:C12292	kegg_compound	CHEBI:87426	ethyl octanoate		high
cpd:C05729	kegg_compound	CHEBI:8744	R-S-Alanylglycine		high
cpd:C11770	kegg_compound	CHEBI:8746	(R)-salbutamol		high
cpd:C11769	kegg_compound	CHEBI:8747	R-Soterenol		high
cpd:C01321	kegg_compound	CHEBI:8753	RI		high
cpd:C00895	kegg_compound	CHEBI:8756	RNA (poly(A))		high
cpd:C02072	kegg_compound	CHEBI:8757	RNA (poly(C))		high
cpd:C00549	kegg_compound	CHEBI:8758	RNA (poly(U))		high
cpd:C02073	kegg_compound	CHEBI:8762	RNA(circular)		high
cpd:C07908	kegg_compound	CHEBI:8764	mycophenolate mofetil		high
cpd:C19252	kegg_compound	CHEBI:87665	rosanilin		high
cpd:C07864	kegg_compound	CHEBI:8768	rabeprazole		high
